,formula,mp-id,crystal system,density,energy above hull,band gap,efermi,is gap direct,theoretical
3201,Li24Ti11CrO36,mp-779775,C2,3.3594493575314606,0.0035284099652796996,1.0897999999999999,2.03326548,False,True
3202,Li2CuPO4,mp-779643,P1,3.385000006402994,0.06625640375000064,1.327,4.17417862,False,True
3203,Li7Co5O12,mp-1174315,P-1,4.194494092254796,0.06089557791666422,0.02069999999999994,1.93942703,False,True
3204,Li5Mn2CoO8,mp-1292609,P-1,3.8890651933816565,0.06931347750000061,0.4689000000000001,2.56122677,False,True
3205,Li9Mn7O16,mp-1100501,P-1,3.935054111032638,0.043018460156249994,0.5887000000000002,2.89124402,False,True
3206,Li3Co2O5,mp-1173982,P-1,4.023781007633067,0.09572747200000009,0.30580000000000007,1.97671889,False,True
3207,Li6Cr3Cu(PO4)6,mp-774262,P1,3.036364612285933,0.2767366315156252,2.231,1.61145767,False,True
3208,Li2FeSiO4,mp-759942,P2_1,3.045068929649121,0.007311315625000425,2.8849,1.97088509,False,True
3209,Li3Mo2(PO4)3,mp-26105,P2_1/c,3.286221264771284,0.004713364374972606,0.0,4.32175667,False,True
3210,Li9Mn2Co5O16,mp-1100644,Cm,4.147657688831279,0.10044353875000045,0.04349999999999987,2.73935032,False,True
3211,Li2FeO3,mp-849695,C2/m,3.8170172642799622,0.057792488333333836,0.0,2.42536135,False,True
3212,Li7Mn2(CoO4)3,mp-1174951,P1,4.063711564912989,0.0733067712500004,0.5341,2.99220068,False,True
3213,Li4MnCo2O7,mp-1174744,P1,4.092759950180774,0.14407399357142747,0.0,2.70769974,False,True
3214,Li4MnCo2O7,mp-1174806,Cm,4.098161130903024,0.07649785607142778,0.6152000000000002,3.22759921,False,True
3215,Li15Mn8P8(O4F)8,mp-759732,P1,3.0968078059714528,0.03249790679577291,0.22030000000000016,2.13630728,False,True
3216,Li7BiO6,mp-38487,P1,4.402726172360108,0.0,1.8635,0.9765778,False,True
3217,Li9V4(PO4)6,mp-760985,P1,2.8054135983413664,0.046659088488374856,0.009199999999999875,3.38655693,True,True
3218,Li3MnBAsO7,mp-771037,P2_1/m,3.089927924448191,0.09126274311813543,0.9886999999999999,1.62021029,False,True
3219,Li3Mn2(PO4)3,mp-26039,P2_1/c,2.9896812455815924,0.0028933422500490025,0.9717,1.32088999,False,True
3220,Li10Cu(SiO5)2,mp-1266446,P-1,2.4590633796715293,0.05307805244565067,0.3449,1.16935819,False,True
3221,Li9Mn2Co5O16,mp-1100574,Pm,4.153149312351443,0.10599260843750002,0.3669000000000002,2.92348631,False,True
3222,Li9Mn2Co5O16,mp-1176228,P1,4.097059043572836,0.12928452093750042,0.0,2.82499468,False,True
3223,Li2Fe(BO3)2,mp-1177982,R-3,3.0617636933401315,0.06614733944696649,0.0,1.08492509,False,True
3224,Li2MnBO4,mp-771018,P2_1/c,2.6488956070846763,0.09756178468749965,0.6277000000000001,0.5546743,False,True
3225,Li2MnO2F,mp-752464,Cc,3.564178175718756,0.09650042583332841,0.8740000000000001,2.07327292,False,True
3226,Li3SbN3(O3F)3,mp-769129,Cmc2_1,2.480008431736624,0.10041710140350979,3.0075,-0.61680105,False,True
3227,Li6MnV3(PO4)6,mp-777761,R3,2.866073698325997,0.024978624140608474,0.0,2.55819805,False,True
3228,Li4V3O8,mp-1302394,P-1,3.358351309122358,0.07067346391667417,1.4290000000000003,1.99458843,False,True
3229,Li4MnCo2O7,mp-1174756,P1,4.1008788677075785,0.11113176499999877,0.0,2.72373002,False,True
3230,Li16(CoO4)3,mp-543091,P1,2.654864941688811,0.024769028629040513,0.0,1.46307667,False,True
3231,Li2V(OF)2,mp-1280578,C2/c,3.0419537232530542,0.058052366785717346,1.9109000000000003,0.52001408,False,True
3232,Li4FeO3F,mp-755682,P-1,2.5813968513369736,0.10615415652777394,2.4281,0.56784225,False,True
3233,Li2FeCSO7,mp-1579553,P2_1/m,2.565667507327096,0.06619488083333902,4.3530999999999995,0.59257133,False,True
3234,Li2FePCO7,mp-768640,P2_1/c,2.7238677235071993,0.02157982031251926,2.4473,3.041017,False,True
3235,Li7Mn2(CoO4)3,mp-1174973,P1,4.081555874934529,0.06667544208333354,0.9201000000000001,3.23426493,False,True
3236,Li4V3(CO3)6,mp-758087,P-1,2.868841476795874,0.05498255406250063,0.0,3.37152567,False,True
3237,Li6MnNiP2(CO7)2,mp-757236,Pm,2.8066592611226433,0.04649228461538524,2.3725,2.56267239,False,True
3238,Li9Mn2Co5O16,mp-1176009,P1,4.170191417541412,0.08474857468750052,1.2046000000000001,2.19366627,False,True
3239,Li5Cr3(PO4)4,mp-1222580,P1,3.0417007406193237,0.0024058910156314894,2.1681999999999997,2.5820755,False,True
3240,Li7Co5O12,mp-1174431,P2/m,4.251757228017254,0.05542352333333067,0.2528999999999999,2.97231667,False,True
3241,Li3Cr(PO4)2,mp-31723,P2_1/c,3.127566625414976,0.026246598749995798,2.6700000000000004,2.1512583,False,True
3242,Li3Ti2(PO4)3,mp-758287,C2/c,3.0374609419758807,0.0881634059833285,0.21499999999999986,4.91403193,False,True
3243,Li7Mn4CoO12,mp-1175246,P1,3.9619463204475363,0.04672474343749844,0.8252000000000002,3.66606694,False,True
3244,Li2MnP2O7,mp-695780,P-1,2.88532979993505,0.02034898187499934,4.2766,1.77113404,True,True
3245,Li3Mo(PO4)2,mp-26347,C2/m,3.4876662285753572,0.024750503392843015,3.7184000000000004,3.14289861,False,True
3246,Li10Ti3Co3(NiO8)2,mp-774315,P1,4.111233459137518,0.10323512904411825,0.5989000000000004,4.40941859,False,True
3247,Li7V4P9O32,mp-27087,P-42_1c,2.822997003396788,0.035870245929420896,1.9918,2.10553754,False,True
3248,Li2Ni(CO3)2,mp-766019,P1,2.6417122605109116,0.057637314090912106,3.1111,0.49124076,False,True
3249,Li11V6O5F19,mp-777521,P1,3.0108308727173436,0.0828567807012357,0.22750000000000004,2.44465125,True,True
3250,Li9Mn2Co5O16,mp-1176086,P1,4.20998743560421,0.09442685375000082,0.5973000000000002,3.21822133,False,True
3251,Li9Mn7O16,mp-1100518,P-1,3.9236776205841775,0.034434410156249484,0.0,3.09784726,False,True
3252,Li9Mn2Co5O16,mp-1175566,P-1,4.159055241295754,0.07075220281250072,1.5863,2.02581831,False,True
3253,Li4Co3O7,mp-1174222,C2/m,4.196327538866605,0.08357350035714006,0.0,2.03326117,False,True
3254,Li7Mn4CoO12,mp-1666595,P-1,3.96148032916002,0.06514961072916492,0.0,2.88321456,False,True
3255,Li3FePCO7,mp-771344,P2_1,2.7170050547479834,0.04582925942307803,3.6245000000000003,1.80268371,False,True
3256,Li9Mn2Co5O16,mp-1175955,P1,4.294627695817412,0.0804521837500003,0.6673999999999998,2.91330971,False,True
3257,Li3MnCoO5,mp-1306361,P1,4.009503396939483,0.0941056544999892,0.3703000000000003,2.93234487,False,True
3258,Li3MnCoO5,mp-1174234,Cm,3.942209317984808,0.10302554599998892,0.12700000000000022,2.7970893,True,True
3259,Li9Mn2Co5O16,mp-1100761,Pm,4.123027239272291,0.1406454906250003,0.0,2.58417224,False,True
3260,Li9Mn7O16,mp-1100523,P-1,3.9006203536592325,0.02880747890625024,0.8445999999999998,2.77912785,False,True
3261,Li3NiPCO7,mp-25446,P2_1/m,2.9153854779666526,0.03721470519231129,4.0127,1.62333941,False,True
3262,Li3Mo2(PO4)3,mp-26439,Cc,3.323713538788299,0.022121852499972228,3.8694,2.62424572,True,True
3263,Li3Ni2(CO3)4,mp-752720,P1,2.732080428399486,0.06555257550595339,0.018100000000000005,0.70206092,False,True
3264,Li9Mn7O16,mp-1100540,P-1,3.9328913961688574,0.025824501093749674,1.0164,3.77789485,False,True
3265,Li4V(PO3)6,mp-759426,P1,2.666442275999019,0.07291076902298155,2.8954999999999997,3.06754184,False,True
3266,Li3VPCO7,mp-766594,P2_1/c,2.76007719384121,0.08739040692307842,2.8331,6.01603261,True,True
3267,Li2NiP2O7,mp-26365,P2_1/c,3.011028014155412,0.025499805138887055,3.5606999999999998,1.43699369,False,True
3268,Li9Mn2Co5O16,mp-1175607,P-1,4.190024738528024,0.08291046281250036,0.16740000000000022,2.585357,False,True
3269,Li6V3P8O29,mp-772026,P1,2.59390845241,0.025947317346007637,1.0314,0.92687351,False,True
3270,Li5V3P8O29,mp-1177067,P1,2.521778338619783,0.03496697575925811,1.1198,0.24825495,False,True
3271,Li12MnFe3P4(CO7)4,mp-766510,Pm,2.7631297273819437,0.04821823701923034,3.378,5.81030288,False,True
3272,Li6(CoO2)5,mp-761027,P-1,3.2105397338470856,0.11292710580356946,0.0,1.55716871,False,True
3273,Li2Ni(PO3)4,mp-757640,P1,3.211057797537828,0.08396335337719574,2.9649999999999994,5.93105266,False,True
3274,Li4MnCo2O7,mp-1174701,P1,4.1341551378668955,0.1352996485714275,0.23270000000000035,2.72537182,False,True
3275,Li6Mn3CoO10,mp-1174809,P1,3.862318111816318,0.10037867087499741,0.24639999999999995,2.63539998,False,True
3276,Li6Mo2O7,mp-690581,Pma2,3.6544412649236264,0.030324082666665753,0.8755999999999999,3.04316682,False,True
3277,Li17(CoO4)4,mp-768424,Pm,2.588422962268361,0.08964750256756471,0.7742,0.46837293,False,True
3278,Li5NbO5,mp-770649,C2/m,3.088230200529213,0.008409855568179303,2.9243,0.54678702,False,True
3279,Li2CrPO6,mp-778669,Pna2_1,3.054583658969094,0.09176715725594864,0.8508,2.1598064,False,True
3280,Li4MnCo2O7,mp-1174844,Cm,4.110982920743416,0.1014403728571418,0.16569999999999974,3.13848925,False,True
3281,Li9Co7O16,mp-1175519,P-1,4.2837786320631155,0.06304088156250032,0.0,2.18395318,False,True
3282,Li9Mn2Co5O16,mp-1176202,P1,4.16819578582094,0.12462731125000026,0.0,2.61281751,False,True
3283,Li2Co(CO3)2,mp-759898,P2_1,2.3445120021736257,0.09975589090909409,2.0957000000000003,0.16187673,True,True
3284,Li9Mn2Co5O16,mp-1175595,P-1,4.207960518430696,0.09113599687500074,0.4925999999999999,2.6102087,False,True
3285,Li7(CoO3)2,mp-850281,P1,2.9171137332731347,0.08657018616666523,0.9001999999999999,1.33024612,True,True
3286,Li9Mn2Co5O16,mp-1100568,Pm,4.143618444927318,0.15704998218750088,0.0,2.57580075,False,True
3287,Li6Fe(BO3)3,mp-772525,P2_1/c,2.5079705578853138,0.07048486903508078,2.0524000000000004,0.88048279,False,True
3288,Li3V2P2O8F3,mp-758819,Pnnm,2.8433943241299255,0.06009996069442991,1.9919,1.34027604,False,True
3289,Li3MnV(PO4)3,mp-764911,C2/c,3.270755575175224,0.07331796643749655,0.0,4.28766229,False,True
3290,Li3V2(O2F)2,mp-764429,P-1,3.284620288634393,0.07949570700756414,0.0,1.70138451,False,True
3291,Li9Mn2Co5O16,mp-1175791,P1,4.18804155599129,0.07428670125000014,0.7006999999999999,3.08653479,False,True
3292,Li2MnSiO4,mp-752844,I-42m,3.0638519852604458,0.018262249062498626,2.7378,2.38964532,False,True
3293,Li9Mn2Co5O16,mp-1175670,P1,4.19793664091053,0.07954407812500008,0.3874000000000004,2.47774942,False,True
3294,Li3Mn2O5,mp-1173947,P-1,3.844838683084905,0.022480499500000306,0.9430999999999998,2.67573029,False,True
3295,Li4Co2OF7,mp-850198,Cm,3.26367229611624,0.04518957785714228,0.9131,-0.34928098,False,True
3296,Li3Co2(PO4)3,mp-775012,R-3,3.167928117996286,0.08130452265624566,0.02629999999999999,1.36684989,True,True
3297,Li9Mn2Co5O16,mp-1176060,P1,4.221982559302065,0.09086846750000088,0.5587,2.770424,False,True
3298,Li7Mn2(CoO4)3,mp-1174918,P1,4.095090476947095,0.07453128499999995,0.49770000000000003,3.01541986,False,True
3299,Li5(NiO2)4,mp-780518,Cc,4.551377256327232,0.061667549117649934,0.0,3.28233739,False,True
3300,Li3VOF5,mp-801461,P1,2.8358468013135547,1.5738387460000043,0.0,0.27107547,False,True
3301,Li4MnCo2O7,mp-1174630,P1,4.1816250419117,0.09965566392857017,0.6817000000000002,2.57652562,False,True
3302,Li9V5(SiO8)2,mp-767624,P-1,3.638680724404493,0.058518640156222546,1.6405000000000003,4.20079204,False,True
3303,Li7Mn2(CoO4)3,mp-1175177,P3m1,3.951871016502251,0.2395183783333339,0.0,2.5377383,False,True
3304,Li7V2P7O24,mp-758404,P2/c,2.7087885776091642,0.06197605810417617,2.5942,1.95577549,False,True
3305,Li9Cr4(BO3)8,mp-758885,P1,2.6438174801436847,0.1049162593703512,0.47820000000000007,0.76548255,False,True
3306,Li9Mn2Co5O16,mp-1176288,P2,4.242868389692392,0.12075477625000008,0.0,2.6490645,False,True
3307,Li2AlFeO4,mp-770729,Pca2_1,2.937323518694446,0.08159620343749996,2.1424000000000003,1.38513841,False,True
3308,Li7Mn2(CoO4)3,mp-1174922,P1,4.102382992580018,0.07979678208333407,0.9466999999999999,3.36725994,False,True
3309,Li7Mn5O12,mp-1175373,P-1,3.8601973135366787,0.05017643687499973,0.5594000000000001,3.28964857,False,True
3310,Li4MnCo2O7,mp-1344252,P1,4.137129765283545,1.8491604557142844,0.0,3.09590634,False,True
3311,Li3Cr2(PO4)3,mp-774463,C2,2.964077452159347,0.04238993425000359,2.8011,1.58910656,False,True
3312,Li32Mn3Cr13O48,mp-777797,P1,3.6105105537061224,0.02810402656250055,0.9811000000000001,2.14939896,False,True
3313,Li2TiP3O10,mp-757305,P2_1/c,2.140558851826366,0.10274652084374392,0.14110000000000023,2.98371053,False,True
3314,Li6V3P8O29,mp-757400,P1,2.589409684934993,0.02348230125905104,0.7614,0.98297872,True,True
3315,Li5FeOF5,mp-777279,Cc,2.9859473064368944,0.09779936187499949,3.9724000000000004,0.84323869,True,True
3316,Li3V2(O2F)2,mp-1567479,P2_1/m,3.0945228492269576,0.053512529886352134,1.5350000000000001,1.39124781,False,True
3317,Li4HfO4,mp-756299,Cmcm,4.541896542740608,0.056924411111110906,4.224,0.05767335,False,True
3318,Li7Mn4CoO12,mp-1232447,Cm,3.7685228314642067,0.17658858927083187,0.0,2.1766362,False,True
3319,Li3Gd(NO3)6,mp-1212476,P2_1/c,2.4831252264462167,0.0,2.6228,-0.66268288,False,True
3320,Li9Mn2Co5O16,mp-1175786,P1,4.173180175798947,0.08113623843750073,0.39170000000000016,2.49156047,False,True
3321,Li9Mn2Co5O16,mp-1175534,P-1,4.273387950508912,0.10506363906250016,0.0,3.10877153,False,True
3322,Sr2Li4MnS3O2,mp-1173260,P4/mmm,3.278236710802441,0.24855740013888816,2.0078,3.48386034,False,True
3323,Li6Mn3CoO10,mp-1174363,Cm,3.849269441458951,0.08371343587499691,0.3016000000000001,3.23413598,False,True
3324,Li9Mn2Co5O16,mp-1175743,C2,4.1768751060891836,0.06839712781250018,1.1662999999999997,2.21818208,False,True
3325,Li9Mn7O16,mp-1100524,P-1,3.906418238707375,0.03229585703124993,0.0,2.99139803,False,True
3326,NaLi5Mn2P2(CO7)2,mp-772727,P-1,2.7436981824682953,0.04816516858973863,3.2874999999999996,2.04108205,False,True
3327,Li2CoSiO4,mp-758638,Pnma,3.242365702492661,0.0065315906249932,2.3830999999999998,2.25568483,False,True
3328,Li9Mn2Co5O16,mp-1100630,Cm,4.07348633691656,0.1853375496875005,0.0,2.26097435,False,True
3329,Li14Co13O28,mp-777836,P-1,4.746109191389288,0.01637451679545432,0.0,3.91533895,False,True
3330,Li7V3P8O29,mp-757654,P1,2.594679990065883,0.01905277875443101,0.0,1.95245285,False,True
3331,Li3Fe(PO4)2,mp-26575,C2/m,3.1442405810511476,0.030641763749997608,1.6401,2.30830778,True,True
3332,Li9Mn2Co5O16,mp-1175632,C2,4.138299625602611,0.0883540743750002,0.4908999999999999,2.70932414,False,True
3333,Li4MnCo2O7,mp-1174584,P1,4.2623707518188185,0.08367162142857065,0.5659999999999998,3.30001323,False,True
3334,Li2Co(CO3)2,mp-767071,P1,2.5686320166833307,0.07463656295454779,2.4383,0.27742987,False,True
3335,Li4WO5,mp-729583,P-1,5.163984500195917,3.544887575999999,0.0,3.54266908,False,True
3336,Na3Li3Fe2P2(CO7)2,mp-772931,P1,2.8704883232703122,0.0294370253846159,3.7783000000000007,1.81743065,False,True
3337,NaLi2FePCO7,mp-1667139,P1,2.8069199234142745,0.025785059038463842,3.9832000000000005,1.56734498,False,True
3338,NaLi2NiPCO7,mp-760210,P2_1,2.964652022417591,0.024832527371791535,3.5529,1.61003173,False,True
3339,Li9Mn2Co5O16,mp-1175960,P1,4.18910278081802,0.259872353125,0.26060000000000016,2.47554334,False,True
3340,Li2CoBO4,mp-771049,Pnma,3.2702146680725193,0.10595035177084089,1.1027999999999998,1.34699609,False,True
3341,Li9Mn7O16,mp-1100553,P-1,3.910953404104866,0.023977047656249972,0.9223000000000003,3.77510988,False,True
3342,Li2CrO3,mp-756005,Cmc2_1,2.8144118118934816,0.07177707624999918,1.1199999999999999,1.28862287,False,True
3343,Li7Mn2(CoO4)3,mp-1174526,C2/m,4.029785437197794,0.14034625708333337,0.0,2.66739335,False,True
3344,Li7Mn4CoO12,mp-1640193,P-1,3.948477985132086,0.06411057885416582,0.6360999999999999,3.36044865,False,True
3345,Li3Mn2O5,mp-1173961,P-1,3.845295879595775,0.053840891500000154,1.3744999999999998,2.52894455,False,True
3346,Li2Fe(CO3)2,mp-1568135,Fdd2,2.45282931796429,0.04040492909090876,4.114199999999999,0.1054105,True,True
3347,Li3VO3F,mp-764917,P1,3.1814453654541643,0.0864770759375002,1.4804,2.20804784,False,True
3348,Li6Cr3P8O29,mp-26976,P1,2.581951334076109,0.04345956388134642,0.2506,0.38306092,False,True
3349,Li2PtO2,mp-1177862,Immm,7.317822547424058,0.029056208222221436,1.5326,4.34328276,False,True
3350,Li4AlCr3O8,mp-803574,P-1,3.916167471838582,1.4583681495312426,0.0,5.68709639,False,True
3351,Li7La3Hf2O12,mp-1198622,I4_1/acd,6.1001074966656645,0.00941028195312743,4.3384,7.75474798,False,True
3352,Li3Cr(BO3)2,mp-760261,P2_1/c,2.6946119941795996,0.03618951020832828,3.0780000000000003,1.04987166,False,True
3353,Li6CrSn3(PO4)6,mp-771364,P1,3.4236230986224734,0.08462166580207953,1.9426,3.42387802,True,True
3354,Li6Mn(FeO3)2,mp-1305328,P1,3.595258266352354,0.04749182508333227,2.6506999999999996,2.18776166,True,True
3355,Li3Cr2(PO4)3,mp-26079,P2_1/c,2.9459377261029474,0.005214419500003231,2.8178000000000005,1.49206318,False,True
3356,Li4Mo3O8,mp-554485,R-3m,4.619779117025487,0.08032732766666495,0.0,4.10409004,False,True
3357,Li5MnO3F,mp-1318721,P2_1,2.451417466550961,0.07346829383333198,2.5909000000000004,0.7685054,False,True
3358,Li6VCrP2(CO7)2,mp-756728,Pm,2.7092465224251865,0.0800791990144285,1.9883000000000002,3.48576198,False,True
3359,Li4AlCr3O8,mp-755675,C2/m,3.8982112984867423,0.008057755781242903,2.9055,3.32495201,True,True
3360,Li3CrBPO7,mp-768576,P2_1/m,2.7926190210373605,0.07654130846152629,3.1695999999999995,1.27832658,False,True
3361,Li2VO2F,mp-759139,P1,3.331139347419372,0.09734629999999544,1.3416000000000001,2.45337806,True,True
3362,Li6V3P8O29,mp-1176932,P1,2.5785743238227186,0.026548797563398452,0.3980999999999999,1.99986135,True,True
3363,Li7Mn4CoO12,mp-1650471,C2,4.011175911610889,0.02764613822916573,0.6357999999999997,3.67042967,False,True
3364,Li4MnCo2O7,mp-1174824,Cm,4.116350368315603,0.11740313214285614,0.026399999999999757,3.04458642,False,True
3365,Li9Co7O16,mp-1175506,P2/m,4.5433544177184375,0.024115093749999872,0.024299999999999766,2.85177727,True,True
3366,Li2CrSiO4,mp-758595,Pna2_1,2.8948838622717377,0.09601085979166246,1.3058999999999994,3.08291925,False,True
3367,Li2Sn(OF3)2,mp-725456,C2/m,3.155097363360294,0.4459675184090912,0.684,-1.46765308,False,True
3368,Li2MnO2F,mp-753733,Pnma,3.3776675380001744,0.04275090041666196,2.1464,1.19708046,False,True
3369,Li6MnV3(PO4)6,mp-1176980,Pc,2.9011320804382876,0.015913813015608014,0.6465999999999998,1.81065994,True,True
3370,Li4MnCo2O7,mp-1174686,P1,4.189832047937296,0.07334761071428364,0.8792999999999997,3.52286653,False,True
3371,Li2MnO2F,mp-753659,Cmcm,3.423324648008858,0.07454151624999561,0.0,1.75534447,False,True
3372,Li9Cr3P8O29,mp-26975,P-3c1,2.6854125735618735,0.0,2.8701,1.16657136,False,True
3373,Li2MnP2O7,mp-1651415,Imm2,2.5235858105858755,0.08227992895833225,2.4757,3.57806993,False,True
3374,Li3CrO4,mp-850964,Cmc2_1,2.99551190956589,0.08708186000000051,1.3019999999999998,1.44910028,False,True
3375,Li4MnCo2O7,mp-1174453,Cm,4.061811342529191,0.21494703214285593,0.0,2.39074976,False,True
3376,Li2FePCO7,mp-768624,P1,2.7178891088430652,0.016128446770852456,2.4417999999999997,0.57060753,False,True
3377,Li12Mn2O9,mp-753075,P1,2.3744036010778364,0.06953926391304055,0.724,0.84221032,False,True
3378,Li2VBPO7,mp-771701,P2_1/m,2.5043577137876145,0.09141758413691026,1.5137,0.46451037,False,True
3379,Li2CrPCO7,mp-25455,P2_1/m,2.7019274829051216,0.017207058020833443,2.8785,0.72757898,False,True
3380,Li2Cr(SO4)2,mp-850862,Pbca,2.753481190966905,0.03595240469780059,2.2485999999999997,2.47035617,True,True
3381,Li7Mn2(CoO4)3,mp-1174515,C2/m,4.096342598618845,0.059657265000001125,1.1526999999999998,3.54999548,False,True
3382,Li4V3P8O29,mp-1177214,P1,2.507012642147066,0.0497694753787874,0.5535000000000001,0.34645597,False,True
3383,Li4Fe(OF)2,mp-752518,C2/m,2.677049227809239,0.09351094166666574,2.6579,0.39677195,False,True
3384,Li9Mn2Co5O16,mp-1100632,Cm,4.133872080716902,0.12332612843750024,0.0,2.84113416,False,True
3385,Li9Mn2Co5O16,mp-1100683,Cm,4.186591790559644,0.06985825406250079,0.6683999999999997,3.10402767,False,True
3386,Li9Mn2Co5O16,mp-1176015,P1,4.219162845174041,0.1001344765625003,0.04919999999999991,3.04958279,False,True
3387,Li6Mn2OF11,mp-754082,P1,3.0185838008617165,0.0393263783958373,1.1246,-0.6206635,False,True
3388,Li6MnV3(PO4)6,mp-1177036,P1,2.9250516458509814,0.056055963015607446,0.4018999999999999,2.18054173,False,True
3389,Li4Mn3O7,mp-1174387,C2/m,3.8819205783260307,0.04311232785714303,0.8574999999999999,2.85748112,False,True
3390,Li8VO5F,mp-752889,P1,2.563470276137475,0.04911687450000013,2.1185,1.95530826,False,True
3391,Li9Co7O16,mp-1175392,P2/m,4.385104517230092,0.05124259406249987,0.48750000000000027,3.17795209,False,True
3392,Li4MnCo2O7,mp-1174447,Cm,4.012702018440152,0.19480666249999867,0.0,2.21583801,False,True
3393,Li2SiSnCO7,mp-770647,P2_1/m,3.2500772045821575,0.0839646874999973,3.0435999999999996,1.26813614,True,True
3394,Li3BiO4,mp-774702,P2/c,5.980784811566865,0.0,1.3994999999999997,1.94786767,False,True
3395,Li5Co3O8,mp-1174128,P-1,3.962091670480224,0.10855402874999776,0.0,1.98915961,False,True
3396,Li2VO3F,mp-801613,P1,3.087828696015025,2.0257112982142846,0.0,1.34786954,False,True
3397,Li3Mn(PO4)2,mp-881278,P2_1,2.599319920319823,0.029951626607193305,1.3018,1.80820769,False,True
3398,Li4CoO3F,mp-807569,P1,2.7355844678175014,3.373329766666663,0.0,2.08211637,False,True
3399,Li7Mn4CoO12,mp-1175288,Cm,3.943908041928445,0.056603636354165765,1.2319999999999998,2.56786908,False,True
3400,Li4TiCrO6,mp-753412,C2/c,3.45600516998629,0.01787287062499754,0.9066000000000001,2.24734748,False,True
3401,Li9Mn2Co5O16,mp-1175746,P1,4.281214855634696,0.06710071718750044,0.4934000000000003,2.69495733,False,True
3402,Li9Mn7O16,mp-1100512,P-1,3.89798661503296,0.0425956842187496,0.5915999999999997,2.75223655,False,True
3403,Li3Cr(BO3)2,mp-760283,P2_1/c,2.8626778712168357,0.028351271041661796,2.8884,1.60658311,False,True
3404,Li9Mn2Co5O16,mp-1175861,P1,4.228211882780092,0.08432272937500063,0.45550000000000024,2.837054,False,True
3405,Li7V3P8O29,mp-757537,C2,2.5877741030332793,0.014064540031027306,0.036499999999999755,2.59011276,False,True
3406,Li4MnCo2O7,mp-1174696,P1,4.162906620711718,0.07182276785714148,0.6412999999999998,3.08027382,False,True
3407,Li7Mn4(P2O7)4,mp-1176911,P2_1,2.9279652634354356,0.016797295904227738,0.012699999999999712,3.62314828,False,True
3408,Li9Mn2Co5O16,mp-1175795,P1,4.191442687288362,0.15679784687500042,1.6593,2.17846385,False,True
3409,Li9Mn2Co5O16,mp-1100732,P2/m,4.124232656019035,0.11980638312500069,0.0,2.33684482,False,True
3410,Li8Mn2O9,mp-773132,P-1,2.987261047242838,0.06717556947368308,0.0,0.75946932,False,True
3411,Li9Mn2Co5O16,mp-1176291,C2/m,4.1847049464138415,0.09361087375000032,0.5577000000000001,2.73861404,False,True
3412,Li5V3P8O29,mp-765086,P1,2.564089401870517,0.04078320375925859,0.0,1.20184957,False,True
3413,Li9Mn2Co5O16,mp-1176001,P1,4.2280075541430495,0.0773770265625,0.4474999999999998,3.43335336,False,True
3414,Li3CrP2HO8,mp-762840,P-1,2.9104379028531193,0.04723190558888657,2.4359,3.57841895,False,True
3415,Li3CoPCO7,mp-25458,P2_1/m,2.8738879602106255,0.03933515884615346,2.4231,1.57390396,False,True
3416,Li6Mn3CoO10,mp-1174822,P1,3.9543853909100974,0.06453182987499773,0.5607000000000002,2.8286088,False,True
3417,Li32Ti11Cr5O48,mp-777936,P1,3.4151198999655112,0.011648175703123265,0.0,2.54282686,False,True
3418,Li7Co5O12,mp-1174345,C2/m,4.1456946087529465,0.09854598624999777,0.0,2.29240189,False,True
3419,Li2Co(CO3)2,mp-1567457,P1,2.5822363802892423,0.04460187022727524,2.7698,0.44960347,False,True
3420,Li5Fe2P2(CO7)2,mp-770138,P1,2.7310893040460646,0.03252936255000627,1.4098,1.76002334,True,True
3421,Li3Fe2(OF)3,mp-1177682,R3m,3.209610182495757,0.09250975727272692,0.984,1.14470894,False,True
3422,Li2TiO3,mp-1407905,P-1,3.4130154192688678,0.833967552500007,0.5638999999999998,4.06338971,False,True
3423,Li4Ni3O6F,mp-761276,C2/m,4.39841556118515,0.06306027857142649,0.0,2.78457182,False,True
3424,Li2NiP2O7,mp-1377836,P-1,3.140902890691299,2.3320505268055527,0.0,3.4459691,False,True
3425,Li24Ti7Cr5O36,mp-768420,P1,3.433203361465993,0.019653490243053184,1.2496,3.28487481,False,True
3426,Li2V(Si2O5)3,mp-767204,P2_1,2.5896175439269826,0.059289653125000896,2.0913,1.66761435,False,True
3427,Li2CoH8(SO6)2,mp-770611,P2_1/c,2.405422144905796,0.07413622970000056,3.2881,0.48117788,True,True
3428,Li5Mn2P2(CO7)2,mp-768858,P1,2.715929333440027,0.04412483229999964,0.0,1.78384965,False,True
3429,Li7V3P8O29,mp-1176852,P1,2.5712514323186006,0.08784864928634573,0.11769999999999992,1.25051072,False,True
3430,Li5Co3O8,mp-1174048,P2/m,4.0051149781107025,0.08597519749999716,0.09030000000000005,2.24730111,False,True
3431,Li9Fe4(PO5)4,mp-1176795,P1,2.7372977730848134,0.08052284236487672,0.24760000000000004,1.9840196,False,True
3432,Li9Mn2Co5O16,mp-1175406,P-1,4.220677812915058,0.0785582018750004,1.1124,3.58579454,True,True
3433,Li5Mn2CoO8,mp-1174006,P-1,3.9364367526112947,0.05074697781250048,1.0031999999999996,2.59512756,False,True
3434,Li6Ti3Fe(PO4)6,mp-1176962,P1,2.8474251647125373,0.0768751524212945,0.05149999999999988,4.29044146,False,True
