,material_id,formula_pretty
3967,mp-807581,LiFeOF2
3968,mp-849274,LiFeOF2
3969,mp-851087,LiFeOF2
3970,mp-766948,LiMn10O20
3971,mp-694894,LiMn12O24
3972,mp-1003549,LiMn16O32
3973,mp-685250,LiMn16O32
3974,mp-775739,LiMn28O56
3975,mp-1176658,LiMn2O2F3
3976,mp-753144,LiMn2O2F3
3977,mp-753431,LiMn2O2F3
3978,mp-753612,LiMn2O2F3
3979,mp-753780,LiMn2O2F3
3980,mp-763878,LiMn2O2F3
3981,mp-1639919,LiMn2O3
3982,mp-1639950,LiMn2O3
3983,mp-770537,LiMn2O3
3984,mp-1274983,LiMn2O3F
3985,mp-1275142,LiMn2O3F
3986,mp-753245,LiMn2O3F
3987,mp-753642,LiMn2O3F
3988,mp-753835,LiMn2O3F
3989,mp-753908,LiMn2O3F
3990,mp-756723,LiMn2O3F
3991,mp-759316,LiMn2O3F
3992,mp-767636,LiMn2O3F
3993,mp-1016095,LiMn2O4
3994,mp-1045561,LiMn2O4
3995,mp-1097058,LiMn2O4
3996,mp-1097867,LiMn2O4
3997,mp-1176656,LiMn2O4
3998,mp-1199729,LiMn2O4
3999,mp-1222501,LiMn2O4
4000,mp-1272804,LiMn2O4
4001,mp-1399454,LiMn2O4
4002,mp-22584,LiMn2O4
4003,mp-641353,LiMn2O4
4004,mp-756371,LiMn2O4
4005,mp-757975,LiMn2O4
4006,mp-758700,LiMn2O4
4007,mp-771290,LiMn2O4
4008,mp-753280,LiMn2OF3
4009,mp-753996,LiMn2OF3
4010,mp-756757,LiMn2OF3
4011,mp-759120,LiMn2OF3
4012,mp-759613,LiMn2OF3
4013,mp-760089,LiMn2OF3
4014,mp-763454,LiMn2OF3
4015,mp-763785,LiMn2OF3
4016,mp-764789,LiMn2OF3
4017,mp-861572,LiMn2OF3
4018,mp-761120,LiMn2OF5
4019,mp-767727,LiMn2OF5
4020,mp-768334,LiMn2OF5
4021,mp-1384538,LiMn3(O2F)2
4022,mp-1445091,LiMn3(O2F)2
4023,mp-753705,LiMn3(O2F)2
4024,mp-759049,LiMn3(O2F)2
4025,mp-753341,LiMn3(OF3)2
4026,mp-753440,LiMn3(OF3)2
4027,mp-753814,LiMn3(OF3)2
4028,mp-1274324,LiMn3O4
4029,mp-1277859,LiMn3O4
4030,mp-1284451,LiMn3O4
4031,mp-1291590,LiMn3O4
4032,mp-34650,LiMn3O4
4033,mp-770511,LiMn3O5
4034,mp-1399494,LiMn3O5F
4035,mp-752468,LiMn3O5F
4036,mp-1003637,LiMn3O6
4037,mp-1176672,LiMn3O6
4038,mp-753112,LiMn3O6
4039,mp-753228,LiMn3O6
4040,mp-758278,LiMn3O6
4041,mp-758426,LiMn3O6
4042,mp-762514,LiMn3O6
4043,mp-763655,LiMn3O6
4044,mp-880027,LiMn3O6
4045,mp-753922,LiMn3OF5
4046,mp-761133,LiMn3OF5
4047,mp-759751,LiMn3OF8
4048,mp-1003315,LiMn4O8
4049,mp-1004762,LiMn4O8
4050,mp-1195443,LiMn4O8
4051,mp-1232984,LiMn4O8
4052,mp-1281247,LiMn4O8
4053,mp-35530,LiMn4O8
4054,mp-752921,LiMn4O8
4055,mp-754130,LiMn4O8
4056,mp-769702,LiMn4O8
4057,mp-770104,LiMn4O8
4058,mp-756860,LiMn5(CuO6)2
4059,mp-759136,LiMn5O10
4060,mp-759115,LiMn5O3F5
4061,mp-763431,LiMn5O3F5
4062,mp-760368,LiMn5O5F
4063,mp-753411,LiMn5O7F
4064,mp-770866,LiMn5O8
4065,mp-1232973,LiMn6(OF2)4
4066,mp-1232977,LiMn6(OF2)4
4067,mp-1235253,LiMn6(OF2)4
4068,mp-1235271,LiMn6(OF2)4
4069,mp-1235365,LiMn6(OF2)4
4070,mp-1235396,LiMn6(OF2)4
4071,mp-1235910,LiMn6(OF2)4
4072,mp-1235929,LiMn6(OF2)4
4073,mp-1236230,LiMn6(OF2)4
4074,mp-1236517,LiMn6(OF2)4
4075,mp-1176651,LiMn6O12
4076,mp-758753,LiMn6O12
4077,mp-1235060,LiMn6O5F7
4078,mp-1235100,LiMn6O5F7
4079,mp-1235113,LiMn6O5F7
4080,mp-1235234,LiMn6O5F7
4081,mp-1235315,LiMn6O5F7
4082,mp-1235585,LiMn6O5F7
4083,mp-759358,LiMn7(O3F)3
4084,mp-753079,LiMn7(OF3)3
4085,mp-1312332,LiMn7O12
4086,mp-753234,LiMn7O12
4087,mp-755432,LiMn7O12
4088,mp-770641,LiMn7O12
4089,mp-1176738,LiMn7O14
4090,mp-764671,LiMn7O7F
4091,mp-1016165,LiMn8O16
4092,mp-1222484,LiMn8O16
4093,mp-36240,LiMn8O16
4094,mp-773500,LiMnCuO4
4095,mp-769557,LiMnNbO4
4096,mp-771705,LiMnNbO4
4097,mp-861271,LiMnNbO4
4098,mp-1239060,LiMnO
4099,mp-1002572,LiMnO2
4100,mp-1004373,LiMnO2
4101,mp-1275540,LiMnO2
4102,mp-1284778,LiMnO2
4103,mp-1288099,LiMnO2
4104,mp-1303262,LiMnO2
4105,mp-1311873,LiMnO2
4106,mp-18767,LiMnO2
4107,mp-2506805,LiMnO2
4108,mp-25222,LiMnO2
4109,mp-25373,LiMnO2
4110,mp-25542,LiMnO2
4111,mp-2861076,LiMnO2
4112,mp-35929,LiMnO2
4113,mp-37620,LiMnO2
4114,mp-531604,LiMnO2
4115,mp-556415,LiMnO2
4116,mp-675370,LiMnO2
4117,mp-754656,LiMnO2
4118,mp-754881,LiMnO2
4119,mp-755562,LiMnO2
4120,mp-756475,LiMnO2
4121,mp-756516,LiMnO2
4122,mp-756747,LiMnO2
4123,mp-779788,LiMnO2
4124,mp-1120793,LiMnO3
4125,mp-19438,LiMnO4
4126,mp-1210922,LiMnO7
4127,mp-1340104,LiMnOF2
4128,mp-753404,LiMnOF2
4129,mp-753743,LiMnOF2
4130,mp-753878,LiMnOF2
4131,mp-759166,LiMnOF2
4132,mp-759508,LiMnOF2
4133,mp-759641,LiMnOF2
4134,mp-759845,LiMnOF2
4135,mp-759975,LiMnOF2
4136,mp-760040,LiMnOF2
4137,mp-760156,LiMnOF2
4138,mp-765076,LiMnOF2
4139,mp-776488,LiMnOF2
4140,mp-801341,LiMnOF2
4141,mp-1222353,LiMnRhO4
4142,mp-25273,LiMo3O8
4143,mp-1080020,LiMoO2
4144,mp-19338,LiMoO2
4145,mp-35899,LiMoO2
4146,mp-690493,LiMoO2
4147,mp-774457,LiNb7V12O48
4148,mp-1274978,LiNbFeO4
4149,mp-1303296,LiNbFeO4
4150,mp-1306620,LiNbFeO4
4151,mp-1306952,LiNbFeO4
4152,mp-754546,LiNbFeO4
4153,mp-756415,LiNbFeO4
4154,mp-771892,LiNbFeO4
4155,mp-752702,LiNbNiO4
4156,mp-777650,LiNbNiO4
4157,mp-1306573,LiNbVO4
4158,mp-761817,LiNbVO4
4159,mp-850203,LiNbVO4
4160,mp-753331,LiNi2O2F
4161,mp-1639253,LiNi2O3
4162,mp-1644676,LiNi2O3
4163,mp-757063,LiNi2O3
4164,mp-1176708,LiNi2OF3
4165,mp-753406,LiNi2OF3
4166,mp-1177821,Li2V3FeO8
4167,mp-756321,Li2V3FeO8
4168,mp-756697,Li2V3FeO8
4169,mp-773045,Li2V3FeO8
4170,mp-773482,Li2V3FeO8
4171,mp-774668,Li2V3FeO8
4172,mp-775461,Li2V3FeO8
4173,mp-775524,Li2V3FeO8
4174,mp-776146,Li2V3FeO8
4175,mp-1177782,Li2VFe3O8
4176,mp-755063,Li2VFe3O8
4177,mp-756590,Li2VFe3O8
4178,mp-772953,Li2VFe3O8
4179,mp-1177788,Li2VFeO4
4180,mp-756969,Li2VFeO4
4181,mp-765706,Li2VFeO4
4182,mp-867736,Li2VFeO4
4183,mp-881807,Li2VFeO4
4184,mp-753930,Li2VFeO5
4185,mp-1177783,Li32Mn11Cr5O48
4186,mp-1177917,Li32Mn11Cr5O48
4187,mp-777734,Li32Mn11Cr5O48
4188,mp-777960,Li32Mn11Cr5O48
4189,mp-778090,Li32Mn11Cr5O48
4190,mp-1177747,Li32Mn13Cr3O48
4191,mp-1177789,Li32Mn13Cr3O48
4192,mp-777750,Li32Mn13Cr3O48
4193,mp-777770,Li32Mn13Cr3O48
4194,mp-777837,Li32Mn13Cr3O48
4195,mp-777838,Li32Mn13Cr3O48
4196,mp-777884,Li32Mn13Cr3O48
4197,mp-778088,Li32Mn13Cr3O48
4198,mp-778110,Li32Mn13Cr3O48
4199,mp-778189,Li32Mn13Cr3O48
4200,mp-777576,Li32Mn3Cr13O48
4201,mp-777691,Li32Mn3Cr13O48
4202,mp-777797,Li32Mn3Cr13O48
4203,mp-777826,Li32Mn3Cr13O48
4204,mp-777827,Li32Mn3Cr13O48
4205,mp-777842,Li32Mn3Cr13O48
4206,mp-777886,Li32Mn3Cr13O48
4207,mp-777959,Li32Mn3Cr13O48
4208,mp-778190,Li32Mn3Cr13O48
4209,mp-778359,Li32Mn3Cr13O48
4210,mp-1177991,Li32Mn5Cr11O48
4211,mp-777689,Li32Mn5Cr11O48
4212,mp-778376,Li32Mn5Cr11O48
4213,mp-781106,Li32Mn5Cr11O48
4214,mp-1222986,Li3Fe(MoO4)3
4215,mp-756302,Li3Mn(CoO2)4
4216,mp-1173922,Li3Mn(CoO3)2
4217,mp-1173925,Li3Mn(CoO3)2
4218,mp-1173931,Li3Mn(CoO3)2
4219,mp-1173932,Li3Mn(CoO3)2
4220,mp-1173934,Li3Mn(CoO3)2
4221,mp-1173940,Li3Mn(CoO3)2
4222,mp-1173944,Li3Mn(CoO3)2
4223,mp-1173953,Li3Mn(CoO3)2
4224,mp-1173976,Li3Mn(CoO3)2
4225,mp-1272557,Li3Mn(CoO3)2
4226,mp-1275523,Li3Mn(CoO3)2
4227,mp-1275547,Li3Mn(CoO3)2
4228,mp-1301636,Li3Mn(CoO3)2
4229,mp-1302582,Li3Mn(CoO3)2
4230,mp-761633,Li3Mn(CoO3)2
4231,mp-1444506,Li3Mn2(CoO4)2
4232,mp-757164,Li3Mn2(CoO4)2
4233,mp-778583,Li3Mn2(CoO4)2
4234,mp-779153,Li3Mn2(CoO4)2
4235,mp-1173936,Li3Mn2CoO6
4236,mp-1173938,Li3Mn2CoO6
4237,mp-1173946,Li3Mn2CoO6
4238,mp-1173948,Li3Mn2CoO6
4239,mp-1173950,Li3Mn2CoO6
4240,mp-1173956,Li3Mn2CoO6
4241,mp-1173957,Li3Mn2CoO6
4242,mp-1173959,Li3Mn2CoO6
4243,mp-1173968,Li3Mn2CoO6
4244,mp-1173988,Li3Mn2CoO6
4245,mp-1275606,Li3Mn2CoO6
4246,mp-1275688,Li3Mn2CoO6
4247,mp-1280502,Li3Mn2CoO6
4248,mp-1304294,Li3Mn2CoO6
4249,mp-1304514,Li3Mn2CoO6
4250,mp-1306526,Li3Mn2CoO6
4251,mp-1310833,Li3Mn2CoO6
4252,mp-752794,Li3Mn2CoO6
4253,mp-756884,Li3Mn2Cr2O8
4254,mp-780408,Li3Mn2Cr2O8
4255,mp-774897,Li3Mn2CrO6
4256,mp-1177633,Li3Mn3CoO8
4257,mp-1177742,Li3Mn3CoO8
4258,mp-1299461,Li3Mn3CoO8
4259,mp-1314393,Li3Mn3CoO8
4260,mp-753150,Li3Mn3CoO8
4261,mp-1177699,Li3Mn3CrO8
4262,mp-760982,Li3Mn3CrO8
4263,mp-764036,Li3Mn3CrO8
4264,mp-755577,Li3Mn4CoO8
4265,mp-756602,Li3Mn4CrO8
4266,mp-775491,Li3Mn5(CoO6)2
4267,mp-850947,Li3Mn5Cr2O12
4268,mp-774662,Li3Mn5Cr3O16
4269,mp-805503,Li3Mn5Cr3O16
4270,mp-1275723,Li3MnCo3O8
4271,mp-1280534,Li3MnCo3O8
4272,mp-1282801,Li3MnCo3O8
4273,mp-1291752,Li3MnCo3O8
4274,mp-1301147,Li3MnCo3O8
4275,mp-1306381,Li3MnCo3O8
4276,mp-758163,Li3MnCo3O8
4277,mp-774219,Li3MnCo3O8
4278,mp-1173955,Li3MnCoO5
4279,mp-1173971,Li3MnCoO5
4280,mp-1173974,Li3MnCoO5
4281,mp-1173984,Li3MnCoO5
4282,mp-1173985,Li3MnCoO5
4283,mp-1173998,Li3MnCoO5
4284,mp-1174010,Li3MnCoO5
4285,mp-1174020,Li3MnCoO5
4286,mp-1174022,Li3MnCoO5
4287,mp-1174029,Li3MnCoO5
4288,mp-1174030,Li3MnCoO5
4289,mp-1174046,Li3MnCoO5
4290,mp-1174047,Li3MnCoO5
4291,mp-1174052,Li3MnCoO5
4292,mp-1174053,Li3MnCoO5
4293,mp-1174056,Li3MnCoO5
4294,mp-1174057,Li3MnCoO5
4295,mp-1174064,Li3MnCoO5
4296,mp-1174066,Li3MnCoO5
4297,mp-1174072,Li3MnCoO5
4298,mp-1174074,Li3MnCoO5
4299,mp-1174075,Li3MnCoO5
4300,mp-1174079,Li3MnCoO5
4301,mp-1174084,Li3MnCoO5
4302,mp-1174096,Li3MnCoO5
4303,mp-1174097,Li3MnCoO5
4304,mp-1174099,Li3MnCoO5
4305,mp-1174101,Li3MnCoO5
4306,mp-1174102,Li3MnCoO5
4307,mp-1174117,Li3MnCoO5
4308,mp-1174118,Li3MnCoO5
4309,mp-1174139,Li3MnCoO5
4310,mp-1174144,Li3MnCoO5
4311,mp-1174150,Li3MnCoO5
4312,mp-1174159,Li3MnCoO5
4313,mp-1174162,Li3MnCoO5
4314,mp-1174168,Li3MnCoO5
4315,mp-1174178,Li3MnCoO5
4316,mp-1174180,Li3MnCoO5
4317,mp-1174184,Li3MnCoO5
4318,mp-1174188,Li3MnCoO5
4319,mp-1174194,Li3MnCoO5
4320,mp-1174195,Li3MnCoO5
4321,mp-1174200,Li3MnCoO5
4322,mp-1174206,Li3MnCoO5
4323,mp-1174208,Li3MnCoO5
4324,mp-1174221,Li3MnCoO5
4325,mp-1174226,Li3MnCoO5
4326,mp-1174234,Li3MnCoO5
4327,mp-1174235,Li3MnCoO5
4328,mp-1174240,Li3MnCoO5
4329,mp-1174247,Li3MnCoO5
4330,mp-1174255,Li3MnCoO5
4331,mp-1174268,Li3MnCoO5
4332,mp-1174277,Li3MnCoO5
4333,mp-1174278,Li3MnCoO5
4334,mp-1174284,Li3MnCoO5
4335,mp-1174290,Li3MnCoO5
4336,mp-1174306,Li3MnCoO5
4337,mp-1174405,Li3MnCoO5
4338,mp-1174409,Li3MnCoO5
4339,mp-1174413,Li3MnCoO5
4340,mp-1232448,Li3MnCoO5
4341,mp-1306361,Li3MnCoO5
4342,mp-1372639,Li3MnCoO5
4343,mp-774249,Li3MnCr2O6
4344,mp-1177618,Li3MnCr3O8
4345,mp-755519,Li3MnCr3O8
4346,mp-756839,Li3MnCr4O8
4347,mp-756824,Li3V(FeO2)4
4348,mp-756960,Li3V(FeO3)2
4349,mp-761106,Li3V(FeO3)2
4350,mp-752652,Li3V2(FeO4)2
4351,mp-763659,Li3V2(FeO4)2
4352,mp-753077,Li3V2Fe3O10
4353,mp-757121,Li3V2FeO6
4354,mp-753182,Li3V3(FeO5)2
4355,mp-775234,Li3V3(FeO6)2
4356,mp-755957,Li3V3FeO8
4357,mp-771072,Li3V3FeO8
4358,mp-1177479,Li3V4FeO12
4359,mp-1568159,Li3V4FeO12
4360,mp-1666404,Li3V4FeO12
4361,mp-774648,Li3V4FeO12
4362,mp-755085,Li3V4FeO8
4363,mp-772865,Li3V6Fe4(CuO12)2
4364,mp-807977,Li3V6Fe4(CuO12)2
4365,mp-1177549,Li3VFe3O8
4366,mp-757069,Li3VFe3O8
4367,mp-760316,Li3VFe3O8
4368,mp-762710,Li3VFe3O8
4369,mp-849145,Li3VFe3O8
4370,mp-758211,Li4Mn2Co3Cu3O16
4371,mp-778482,Li4Mn2Co3O10
4372,mp-774397,Li4Mn2Co5O12
4373,mp-774294,Li4Mn2Nb3Co3O16
4374,mp-867530,Li4Mn2Nb3Cr3O16
4375,mp-1642421,Li4Mn3(CoO4)3
4376,mp-755918,Li4Mn3(CoO4)3
4377,mp-771073,Li4Mn3Co3(CuO8)2
4378,mp-754275,Li4Mn3Co5O16
4379,mp-1174110,Li4Mn3CoO8
4380,mp-1174136,Li4Mn3CoO8
4381,mp-1174149,Li4Mn3CoO8
4382,mp-1174165,Li4Mn3CoO8
4383,mp-1174169,Li4Mn3CoO8
4384,mp-1174170,Li4Mn3CoO8
4385,mp-1174173,Li4Mn3CoO8
4386,mp-1174175,Li4Mn3CoO8
4387,mp-1174183,Li4Mn3CoO8
4388,mp-1174185,Li4Mn3CoO8
4389,mp-1174186,Li4Mn3CoO8
4390,mp-1174187,Li4Mn3CoO8
4391,mp-1174189,Li4Mn3CoO8
4392,mp-1174190,Li4Mn3CoO8
4393,mp-1174192,Li4Mn3CoO8
4394,mp-1174203,Li4Mn3CoO8
4395,mp-1174204,Li4Mn3CoO8
4396,mp-1174205,Li4Mn3CoO8
4397,mp-1174209,Li4Mn3CoO8
4398,mp-1174214,Li4Mn3CoO8
4399,mp-1174215,Li4Mn3CoO8
4400,mp-1174216,Li4Mn3CoO8
4401,mp-1174218,Li4Mn3CoO8
4402,mp-1174238,Li4Mn3CoO8
4403,mp-1174243,Li4Mn3CoO8
4404,mp-1174259,Li4Mn3CoO8
4405,mp-1174262,Li4Mn3CoO8
4406,mp-1174267,Li4Mn3CoO8
4407,mp-1174270,Li4Mn3CoO8
4408,mp-1174279,Li4Mn3CoO8
4409,mp-1174314,Li4Mn3CoO8
4410,mp-1273442,Li4Mn3CoO8
4411,mp-1297796,Li4Mn3CoO8
4412,mp-1301464,Li4Mn3CoO8
4413,mp-1305882,Li4Mn3CoO8
4414,mp-1308768,Li4Mn3CoO8
4415,mp-867667,Li4Mn3Cr2Cu3O16
4416,mp-1340817,Li4Mn3Cr2O10
4417,mp-754963,Li4Mn3Cr2O10
4418,mp-757000,Li4Mn3Cr3(CuO8)2
4419,mp-754877,Li4Mn3Cr3O12
4420,mp-780881,Li4Mn3Cr3O12
4421,mp-771148,Li4Mn3Cr5O16
4422,mp-1177394,Li4Mn3CrO8
4423,mp-763519,Li4Mn3Nb2Co3O16
4424,mp-756399,Li4Mn3Nb2Cr3O16
4425,mp-768354,Li4Mn5Co3O16
4426,mp-771545,Li4Mn5CoO12
4427,mp-885819,Li4Mn5CoO12
4428,mp-850972,Li4Mn5Cr2O12
4429,mp-772050,Li4Mn5Cr3O16
4430,mp-1174264,Li4MnCo2O7
4431,mp-1174318,Li4MnCo2O7
4432,mp-1174325,Li4MnCo2O7
4433,mp-1174347,Li4MnCo2O7
4434,mp-1174372,Li4MnCo2O7
4435,mp-1174381,Li4MnCo2O7
4436,mp-1174389,Li4MnCo2O7
4437,mp-1174393,Li4MnCo2O7
4438,mp-1174394,Li4MnCo2O7
4439,mp-1174415,Li4MnCo2O7
4440,mp-1174418,Li4MnCo2O7
4441,mp-1174419,Li4MnCo2O7
4442,mp-1174421,Li4MnCo2O7
4443,mp-1174423,Li4MnCo2O7
4444,mp-1174425,Li4MnCo2O7
4445,mp-1174432,Li4MnCo2O7
4446,mp-1174433,Li4MnCo2O7
4447,mp-1174434,Li4MnCo2O7
4448,mp-1174436,Li4MnCo2O7
4449,mp-1174437,Li4MnCo2O7
4450,mp-1174441,Li4MnCo2O7
4451,mp-1174444,Li4MnCo2O7
4452,mp-1174447,Li4MnCo2O7
4453,mp-1174448,Li4MnCo2O7
4454,mp-1174450,Li4MnCo2O7
4455,mp-1174453,Li4MnCo2O7
4456,mp-1174455,Li4MnCo2O7
4457,mp-1174457,Li4MnCo2O7
4458,mp-1174459,Li4MnCo2O7
4459,mp-1174460,Li4MnCo2O7
4460,mp-1174464,Li4MnCo2O7
4461,mp-1174465,Li4MnCo2O7
4462,mp-1174466,Li4MnCo2O7
4463,mp-1174468,Li4MnCo2O7
4464,mp-1174471,Li4MnCo2O7
4465,mp-1174473,Li4MnCo2O7
4466,mp-1174475,Li4MnCo2O7
4467,mp-1174476,Li4MnCo2O7
4468,mp-1174479,Li4MnCo2O7
4469,mp-1174480,Li4MnCo2O7
4470,mp-1174481,Li4MnCo2O7
4471,mp-1174482,Li4MnCo2O7
4472,mp-1174486,Li4MnCo2O7
4473,mp-1174490,Li4MnCo2O7
4474,mp-1174491,Li4MnCo2O7
4475,mp-1174497,Li4MnCo2O7
4476,mp-1174503,Li4MnCo2O7
4477,mp-1174507,Li4MnCo2O7
4478,mp-1174517,Li4MnCo2O7
4479,mp-1174524,Li4MnCo2O7
4480,mp-1174529,Li4MnCo2O7
4481,mp-1174531,Li4MnCo2O7
4482,mp-1174534,Li4MnCo2O7
4483,mp-1174536,Li4MnCo2O7
4484,mp-1174541,Li4MnCo2O7
4485,mp-1174542,Li4MnCo2O7
4486,mp-1174544,Li4MnCo2O7
4487,mp-1174548,Li4MnCo2O7
4488,mp-1174549,Li4MnCo2O7
4489,mp-1174556,Li4MnCo2O7
4490,mp-1174561,Li4MnCo2O7
4491,mp-1174562,Li4MnCo2O7
4492,mp-1174564,Li4MnCo2O7
4493,mp-1174566,Li4MnCo2O7
4494,mp-1174568,Li4MnCo2O7
4495,mp-1174574,Li4MnCo2O7
4496,mp-1174575,Li4MnCo2O7
4497,mp-1174579,Li4MnCo2O7
4498,mp-1174580,Li4MnCo2O7
4499,mp-1174581,Li4MnCo2O7
4500,mp-1174582,Li4MnCo2O7
4501,mp-1174583,Li4MnCo2O7
4502,mp-1174584,Li4MnCo2O7
4503,mp-1174585,Li4MnCo2O7
4504,mp-1174586,Li4MnCo2O7
4505,mp-1174588,Li4MnCo2O7
4506,mp-1174591,Li4MnCo2O7
4507,mp-1174592,Li4MnCo2O7
4508,mp-1174593,Li4MnCo2O7
4509,mp-1174594,Li4MnCo2O7
4510,mp-1174598,Li4MnCo2O7
4511,mp-1174599,Li4MnCo2O7
4512,mp-1174600,Li4MnCo2O7
4513,mp-1174602,Li4MnCo2O7
4514,mp-1174603,Li4MnCo2O7
4515,mp-1174606,Li4MnCo2O7
4516,mp-1174607,Li4MnCo2O7
4517,mp-1174608,Li4MnCo2O7
4518,mp-1174610,Li4MnCo2O7
4519,mp-1174611,Li4MnCo2O7
4520,mp-1174612,Li4MnCo2O7
4521,mp-1174613,Li4MnCo2O7
4522,mp-1174614,Li4MnCo2O7
4523,mp-1174621,Li4MnCo2O7
4524,mp-1174623,Li4MnCo2O7
4525,mp-1174626,Li4MnCo2O7
4526,mp-1174628,Li4MnCo2O7
4527,mp-1174630,Li4MnCo2O7
4528,mp-1174631,Li4MnCo2O7
4529,mp-1174632,Li4MnCo2O7
4530,mp-1174639,Li4MnCo2O7
4531,mp-1174640,Li4MnCo2O7
4532,mp-1174643,Li4MnCo2O7
4533,mp-1174644,Li4MnCo2O7
4534,mp-1174645,Li4MnCo2O7
4535,mp-1174650,Li4MnCo2O7
4536,mp-1174664,Li4MnCo2O7
4537,mp-1174667,Li4MnCo2O7
4538,mp-1174668,Li4MnCo2O7
4539,mp-1174670,Li4MnCo2O7
4540,mp-1174671,Li4MnCo2O7
4541,mp-1174672,Li4MnCo2O7
4542,mp-1174674,Li4MnCo2O7
4543,mp-1174676,Li4MnCo2O7
4544,mp-1174678,Li4MnCo2O7
4545,mp-1174682,Li4MnCo2O7
4546,mp-1174684,Li4MnCo2O7
4547,mp-1174686,Li4MnCo2O7
4548,mp-1174687,Li4MnCo2O7
4549,mp-1174692,Li4MnCo2O7
4550,mp-1174696,Li4MnCo2O7
4551,mp-1174697,Li4MnCo2O7
4552,mp-1174701,Li4MnCo2O7
4553,mp-1174702,Li4MnCo2O7
4554,mp-1174703,Li4MnCo2O7
4555,mp-1174704,Li4MnCo2O7
4556,mp-1174706,Li4MnCo2O7
4557,mp-1174710,Li4MnCo2O7
4558,mp-1174714,Li4MnCo2O7
4559,mp-1174718,Li4MnCo2O7
4560,mp-1174720,Li4MnCo2O7
4561,mp-1174721,Li4MnCo2O7
4562,mp-1174725,Li4MnCo2O7
4563,mp-1174726,Li4MnCo2O7
4564,mp-1174727,Li4MnCo2O7
4565,mp-1174729,Li4MnCo2O7
4566,mp-1174730,Li4MnCo2O7
4567,mp-1174731,Li4MnCo2O7
4568,mp-1174732,Li4MnCo2O7
4569,mp-1174736,Li4MnCo2O7
4570,mp-1174738,Li4MnCo2O7
4571,mp-1174742,Li4MnCo2O7
4572,mp-1174743,Li4MnCo2O7
4573,mp-1174744,Li4MnCo2O7
4574,mp-1174745,Li4MnCo2O7
4575,mp-1174747,Li4MnCo2O7
4576,mp-1174748,Li4MnCo2O7
4577,mp-1174749,Li4MnCo2O7
4578,mp-1174751,Li4MnCo2O7
4579,mp-1174753,Li4MnCo2O7
4580,mp-1174755,Li4MnCo2O7
4581,mp-1174756,Li4MnCo2O7
4582,mp-1174757,Li4MnCo2O7
4583,mp-1174759,Li4MnCo2O7
4584,mp-1174760,Li4MnCo2O7
4585,mp-1174762,Li4MnCo2O7
4586,mp-1174765,Li4MnCo2O7
4587,mp-1174767,Li4MnCo2O7
4588,mp-1174769,Li4MnCo2O7
4589,mp-1174772,Li4MnCo2O7
4590,mp-1174773,Li4MnCo2O7
4591,mp-1174776,Li4MnCo2O7
4592,mp-1174780,Li4MnCo2O7
4593,mp-1174782,Li4MnCo2O7
4594,mp-1174783,Li4MnCo2O7
4595,mp-1174784,Li4MnCo2O7
4596,mp-1174785,Li4MnCo2O7
4597,mp-1174786,Li4MnCo2O7
4598,mp-1174790,Li4MnCo2O7
4599,mp-1174792,Li4MnCo2O7
4600,mp-1174793,Li4MnCo2O7
4601,mp-1174794,Li4MnCo2O7
4602,mp-1174799,Li4MnCo2O7
4603,mp-1174800,Li4MnCo2O7
4604,mp-1174802,Li4MnCo2O7
4605,mp-1174803,Li4MnCo2O7
4606,mp-1174806,Li4MnCo2O7
4607,mp-1174807,Li4MnCo2O7
4608,mp-1174810,Li4MnCo2O7
4609,mp-1174814,Li4MnCo2O7
4610,mp-1174815,Li4MnCo2O7
4611,mp-1174817,Li4MnCo2O7
4612,mp-1174819,Li4MnCo2O7
4613,mp-1174823,Li4MnCo2O7
4614,mp-1174824,Li4MnCo2O7
4615,mp-1174825,Li4MnCo2O7
4616,mp-1174831,Li4MnCo2O7
4617,mp-1174832,Li4MnCo2O7
4618,mp-1174833,Li4MnCo2O7
4619,mp-1174836,Li4MnCo2O7
4620,mp-1174840,Li4MnCo2O7
4621,mp-1174841,Li4MnCo2O7
4622,mp-1174842,Li4MnCo2O7
4623,mp-1174844,Li4MnCo2O7
4624,mp-1174845,Li4MnCo2O7
4625,mp-1174846,Li4MnCo2O7
4626,mp-1174850,Li4MnCo2O7
4627,mp-1174862,Li4MnCo2O7
4628,mp-1174870,Li4MnCo2O7
4629,mp-1174873,Li4MnCo2O7
4630,mp-1174882,Li4MnCo2O7
4631,mp-1174883,Li4MnCo2O7
4632,mp-1324966,Li4MnCo2O7
4633,mp-1344252,Li4MnCo2O7
4634,mp-1371062,Li4MnCo2O7
4635,mp-1371658,Li4MnCo2O7
4636,mp-1374732,Li4MnCo2O7
4637,mp-1173981,Li4MnCo3O8
4638,mp-1174018,Li4MnCo3O8
4639,mp-1174023,Li4MnCo3O8
4640,mp-1174024,Li4MnCo3O8
4641,mp-1174027,Li4MnCo3O8
4642,mp-1174043,Li4MnCo3O8
4643,mp-1174054,Li4MnCo3O8
4644,mp-1174058,Li4MnCo3O8
4645,mp-1174071,Li4MnCo3O8
4646,mp-1174080,Li4MnCo3O8
4647,mp-1174081,Li4MnCo3O8
4648,mp-1174090,Li4MnCo3O8
4649,mp-1174093,Li4MnCo3O8
4650,mp-1174103,Li4MnCo3O8
4651,mp-1174105,Li4MnCo3O8
4652,mp-1174113,Li4MnCo3O8
4653,mp-1174126,Li4MnCo3O8
