,battery_formula,battery_id,charge_id,discharge_id
1838,Li0-4Mn3FeO8,mp-756625_Li,mp-1176616,mp-756625
1839,Li2-4Mn5(FeO6)2,mp-758305_Li,mp-758305,mp-759127
1840,Li0-2NiGe3O8,mp-21650_Li,mp-543103,mp-21650
1841,Li1-2MnFeO4,mp-753432_Li,mp-753432,mp-1177898
1842,Li3-5Mn3(FeO5)2,mp-753542_Li,mp-753542,mp-757564
1843,Li2-4V2SiGeO10,mp-766048_Li,mp-766106,mp-766048
1844,Li2-4FeNi3O8,mp-752523_Li,mp-752523,mp-765712
1845,Li1-2VGeO5,mp-18809_Li,mp-850438,mp-18809
1846,Li0-6V3Fe(PO4)6,mp-772911_Li,mp-772911,mp-1176939
1847,Li2-4Fe3NiO8,mp-753165_Li,mp-753165,mp-769856
1848,Li0-2VFe(PO4)2,mp-774620_Li,mp-774620,mp-861602
1849,Li0-6VFe3(PO4)6,mp-757753_Li,mp-774165,mp-757753
1850,Li0-3Mn5FeO12,mp-774685_Li,mp-776272,mp-774685
1851,Li1-2FeS2,mp-754407_Li,mp-756094,mp-754407
1852,Li0-8VFe7(PO4)12,mp-758577_Li,mp-1101268,mp-758577
1853,Li2-6Mn(FeO3)2,mp-757072_Li,mp-759297,mp-760214
1854,Li0-1.5Mn2FeO6,mp-752751_Li,mp-752751,mp-769530
1855,Li3-5Cu(PO4)2,mp-26311_Li,mp-26794,mp-26311
1856,Li0-1FeS2,mp-1040470_Li,mp-1393120,mp-1176715
1857,Li0-0.5VF3,mp-559701_Li,mp-765663,mp-559701
1858,Li0-1V3F10,mp-765496_Li,mp-768262,mp-765496
1859,Li0-3Ge3(MoO6)2,mp-1013795_Li,mp-1364316,mp-1013795
1860,Li5-6FeS4,mp-754210_Li,mp-756173,mp-754210
1861,Li0-1VF4,mp-760249_Li,mp-760249,mp-1176534
1862,Li1-2Fe(SO4)2,mp-780523_Li,mp-780523,mp-780594
1863,Li0-2V3FeO8,mp-756697_Li,mp-771199,mp-756697
1864,Li0-2Mn3FeO8,mp-771261_Li,mp-771261,mp-777396
1865,Li0-1Mn5Fe3O16,mp-759959_Li,mp-773198,mp-759959
1866,Li2-3V2FeO6,mp-757121_Li,mp-758699,mp-757121
1867,Li0-8Mn13Fe3O32,mp-771188_Li,mp-771188,mp-771651
1868,Li2-3V(FeO3)2,mp-756960_Li,mp-759143,mp-756960
1869,Li0-2VF4,mp-752499_Li,mp-752887,mp-752499
1870,Li3-5V2Fe3O10,mp-753077_Li,mp-753077,mp-754679
1871,Li1-2CuP2O7,mp-25943_Li,mp-684120,mp-25943
1872,Li2-3MnP2HO8,mp-759656_Li,mp-779443,mp-759656
1873,Li0.67-2MnFeO4,mp-753998_Li,mp-753998,mp-754607
1874,Li1-2VFeO4,mp-752652_Li,mp-775175,mp-881807
1875,Li0-1MnPHO5,mp-1324942_Li,mp-1385813,mp-1324942
1876,Li3-5V3(FeO5)2,mp-752916_Li,mp-753182,mp-755172
1877,Li0-1MnPHO5,mp-803039_Li,mp-805339,mp-803039
1878,Li0-2La3Ni2Sn7,mp-13093_Li,mp-13093,mp-1211827
1879,Li0-2NiH12(SO7)2,mp-771658_Li,mp-1101430,mp-771658
1880,Li4-5V5(FeO6)2,mp-772522_Li,mp-850103,mp-772522
1881,Li3-4VFe3O8,mp-757069_Li,mp-757069,mp-760357
1882,Li0-1VFeO4,mp-772649_Li,mp-850978,mp-772649
1883,Li0-3V4FeO12,mp-763248_Li,mp-763248,mp-1568159
1884,Li1-2VFeO4,mp-756969_Li,mp-1176543,mp-756969
1885,Li2-4Mn2P4H3O16,mp-763324_Li,mp-763324,mp-771909
1886,Li3-5Cu(PO4)2,mp-26247_Li,mp-504348,mp-26247
1887,Li0-1Cu5P3O13,mp-26795_Li,mp-26796,mp-26795
1888,Li0-2CuPO4,mp-26467_Li,mp-673017,mp-26875
1889,Li0-1V5F11,mp-759570_Li,mp-760030,mp-759570
1890,Li0-1Cu(PO3)3,mp-558431_Li,mp-779530,mp-558431
1891,Li0-2V2F7,mp-753335_Li,mp-759957,mp-753335
1892,Li1-3Cu2P5O16,mp-25871_Li,mp-585339,mp-25871
1893,Li1-2Cu(PO3)4,mp-26267_Li,mp-672984,mp-26267
1894,Li0-1V6F13,mp-760005_Li,mp-760168,mp-760005
1895,Li0-1VF4,mp-554799_Li,mp-554799,mp-754895
1896,Li1-2V2F7,mp-759851_Li,mp-759851,mp-760262
1897,Li1-2VF4,mp-753373_Li,mp-753373,mp-760339
1898,Li1-2CuPO4,mp-26851_Li,mp-673128,mp-26851
1899,Li0-1VF3,mp-559931_Li,mp-559931,mp-752764
1900,Li0-1V3F10,mp-752482_Li,mp-1101191,mp-752482
1901,Li0-1VF5,mp-758214_Li,mp-758214,mp-758646
1902,Li0-2VF4,mp-759972_Li,mp-759972,mp-777448
1903,Li1-2V2F7,mp-759752_Li,mp-759752,mp-849541
1904,Li0-2Cu(PO3)3,mp-12185_Li,mp-540496,mp-849327
1905,Li0-1VF5,mp-756640_Li,mp-756640,mp-759035
1906,Li6-7Mn2N3,mp-1222464_Li,mp-1222464,mp-1222475
1907,Li0-1VFeO4,mp-18949_Li,mp-18949,mp-756201
1908,Li0-6Mn5FeO12,mp-755276_Li,mp-755276,mp-765561
1909,Li0-1HfSe2,mp-985831_Li,mp-985831,mp-1206373
1910,Li2-4MnFe3O8,mp-753888_Li,mp-768068,mp-763910
1911,Li1-2VF4,mp-758181_Li,mp-767617,mp-758181
1912,Li3-4V3(FeO6)2,mp-760208_Li,mp-775234,mp-760208
1913,Li0-2VF4,mp-753053_Li,mp-753759,mp-753053
1914,Li0-1MnP2HO7,mp-734805_Li,mp-734805,mp-783907
1915,Li0-2VF5,mp-765646_Li,mp-765646,mp-863384
1916,Li2-3VFe3O8,mp-755063_Li,mp-1177782,mp-1177549
1917,Li0-4V2F9,mp-767723_Li,mp-1101228,mp-863369
1918,Li0-1La2MoO6,mp-19377_Li,mp-25202,mp-19377
1919,Li3-4V3FeO8,mp-755957_Li,mp-755957,mp-765701
1920,Li1-3VF6,mp-777681_Li,mp-1176528,mp-777681
1921,Li0-0.5Nd2NbInO7,mp-1220555_Li,mp-1220555,mp-1235949
1922,Li0-1VF5,mp-760250_Li,mp-760250,mp-760294
1923,Li0-2Cu(PO3)3,mp-759435_Li,mp-766254,mp-780731
1924,Li0-1VF5,mp-753289_Li,mp-765621,mp-753289
1925,Li0-0.5MnPH2O5,mp-23895_Li,mp-23895,mp-1235619
1926,Li0-1VF4,mp-759340_Li,mp-759340,mp-760794
1927,Li0-5Mn7Fe3O20,mp-775954_Li,mp-777317,mp-779755
1928,Li0-2VF5,mp-752600_Li,mp-752600,mp-754000
1929,Li1-2VF6,mp-753628_Li,mp-753628,mp-859136
1930,Li0-0.5Co3OF5,mp-777377_Li,mp-777377,mp-1235110
1931,Li1-1.5VF6,mp-761168_Li,mp-761168,mp-765467
1932,Li0-1La4Ti3O12,mp-756861_Li,mp-770474,mp-756861
1933,Li1-4VF6,mp-753599_Li,mp-753599,mp-857358
1934,Li0.5-1LaNb4O12,mp-1222364_Li,mp-1222446,mp-1222364
1935,Li3-4La5Ti6Nb2O26,mp-761156_Li,mp-761156,mp-766091
1936,Li0-2VF5,mp-27309_Li,mp-27309,mp-1177798
1937,Li0-1CuP4O11,mp-505436_Li,mp-505436,mp-780764
1938,Li1-3VF6,mp-753667_Li,mp-757163,mp-765499
1939,Li0-6Mn3Nb(PO4)6,mp-775181_Li,mp-775181,mp-849778
1940,Li1-3VF6,mp-21633_Li,mp-759960,mp-21633
1941,Li1-3VSi4(HO6)2,mp-761158_Li,mp-761158,mp-1266205
1942,Li0-1VF5,mp-757854_Li,mp-757854,mp-849361
1943,Li0-4Mn3Ni3(TeO8)2,mp-756438_Li,mp-756438,mp-770951
1944,Li1-3VF6,mp-753571_Li,mp-753571,mp-1111067
1945,Li1-3La5Ti8O24,mp-768320_Li,mp-768320,mp-1177671
1946,Li0-1VF5,mp-760031_Li,mp-760320,mp-760031
1947,Li0-1VF5,mp-757128_Li,mp-757128,mp-761275
1948,Li1-1.33LaNb4O12,mp-761971_Li,mp-761971,mp-762374
1949,Li2-4Ti2Fe3O10,mp-759041_Li,mp-762700,mp-759041
1950,Li0-2VF4,mp-755801_Li,mp-759937,mp-760827
1951,Li0-1LaTi2O6,mp-1222315_Li,mp-1222737,mp-1222315
1952,Li1-2VF6,mp-752779_Li,mp-753694,mp-752779
1953,Li0-3Mn3FeO8,mp-756788_Li,mp-756788,mp-763959
1954,Li0-3VF5,mp-759539_Li,mp-764959,mp-860790
1955,Li2-3Ti(FeO3)2,mp-758964_Li,mp-758964,mp-774498
1956,Li1-3VF6,mp-753390_Li,mp-753604,mp-753390
1957,Li4-1Ti2Mn3Ni3O16,mp-767719_Li,mp-767719,mp-777402
1958,Li1-1.5VF6,mp-760194_Li,mp-760194,mp-760783
1959,Li0-4Mn2NbNi3(PO4)6,mp-776611_Li,mp-1176556,mp-776611
1960,Li1-3VF6,mp-759464_Li,mp-760202,mp-759464
1961,Li3-4TiFe3O8,mp-758622_Li,mp-758622,mp-1177243
1962,Li0-4Mn2VNi3(PO4)6,mp-759208_Li,mp-759208,mp-770417
1963,Li0-3VF5,mp-758670_Li,mp-765624,mp-758670
1964,Li2-3TiFe3O8,mp-760345_Li,mp-771820,mp-760345
1965,Li1-2TiFeO4,mp-1177837_Li,mp-1222378,mp-1177837
1966,Li0-1La4NiO8,mp-19445_Li,mp-510747,mp-19445
1967,Li0.12-0.88FeBO3,mp-752868_Li,mp-764518,mp-849710
1968,Li0.12-0.88FeBO3,mp-757269_Li,mp-764478,mp-761220
1969,Li0.12-0.88FeBO3,mp-759371_Li,mp-775187,mp-764896
1970,Li0.12-0.75FeBO3,mp-758730_Li,mp-761206,mp-760195
1971,Li1-3P2WO8,mp-757790_Li,mp-757790,mp-758018
1972,Li0-2V2(SO4)3,mp-25278_Li,mp-25278,mp-558327
1973,Li1.5-2MnSiO4,mp-759726_Li,mp-769538,mp-759726
1974,Li1.5-2MnSiO4,mp-754026_Li,mp-754026,mp-831245
1975,Li1.5-2MnSiO4,mp-774356_Li,mp-774356,mp-774639
1976,Li1.5-2MnSiO4,mp-774171_Li,mp-774171,mp-780709
1977,Li1.5-2MnSiO4,mp-768020_Li,mp-778489,mp-768020
1978,Li0-1P3W2O13,mp-758432_Li,mp-767771,mp-758432
1979,Li0-1P2WO7,mp-753180_Li,mp-1326425,mp-753180
1980,Li0-1P2WO8,mp-757989_Li,mp-766228,mp-757989
1981,Li0-1P4WO12,mp-758368_Li,mp-767776,mp-758368
1982,Li0-0.25SmVO3,mp-1188225_Li,mp-1188225,mp-1236252
1983,Li0-1SbWO7,mp-1219467_Li,mp-1219467,mp-1222410
1984,Li0-1Ti(SiO3)2,mp-11206_Li,mp-25301,mp-11206
1985,Li0-1P2WO7,mp-752528_Li,mp-755995,mp-752528
1986,Li0-1P2WO8,mp-758239_Li,mp-766234,mp-758239
1987,Li0-1P(WO4)2,mp-28000_Li,mp-28000,mp-757610
1988,Li0-1V(SO4)2,mp-771320_Li,mp-771320,mp-771941
1989,Li1.5-2MnSiO4,mp-559240_Li,mp-753965,mp-559240
1990,Li0-1P4WO12,mp-757994_Li,mp-766151,mp-1176594
1991,Li0-1P4WO12,mp-757995_Li,mp-766395,mp-757995
1992,Li0-0.5VZnSiO5,mp-1046716_Li,mp-1046716,mp-1235640
1993,Li0-1P4WO12,mp-757580_Li,mp-766081,mp-757580
1994,Li1-3V(SO4)3,mp-761173_Li,mp-772428,mp-772425
1995,Li0-1TiSiO4,mp-753349_Li,mp-1095481,mp-1176604
1996,Li0-1PWO4,mp-25431_Li,mp-25431,mp-504105
1997,Li1-4V(TeO4)3,mp-761280_Li,mp-761280,mp-771275
1998,Li0-2P2WO8,mp-753190_Li,mp-754254,mp-753190
1999,Li0-3P3(WO6)2,mp-758098_Li,mp-780572,mp-777465
2000,Li0-1P3W2O13,mp-758410_Li,mp-767436,mp-758410
2001,Li0-1P3W2O13,mp-757302_Li,mp-757302,mp-758455
2002,Li0-2P4WO13,mp-752714_Li,mp-752714,mp-757625
2003,Li0-2P5WO15,mp-756760_Li,mp-756760,mp-758370
2004,Li0-1P4WO12,mp-757973_Li,mp-849758,mp-757973
2005,Li0-1P4WO12,mp-757191_Li,mp-757191,mp-758364
2006,Li1-4VTe(WO6)2,mp-753012_Li,mp-753012,mp-775927
2007,Li0-1Ti3P3O13,mp-1012865_Li,mp-1041196,mp-1012865
2008,Li0-1Ti(PO3)4,mp-765102_Li,mp-766396,mp-765102
2009,Li0-0.25ZnSnO2,mp-1236032_Li,mp-1369243,mp-1236347
2010,Li0-2V2(SO4)3,mp-770191_Li,mp-770389,mp-770191
2011,Li0-3P5(WO6)4,mp-766541_Li,mp-766541,mp-1177533
2012,Li0-1TiP2O7,mp-761041_Li,mp-761041,mp-762355
2013,Li0-1Ti2P2O9,mp-1013762_Li,mp-1044823,mp-1013762
2014,Li2-4Ti(TeO4)3,mp-756432_Li,mp-758894,mp-850190
2015,Li1-4V(TeO4)3,mp-755674_Li,mp-764607,mp-1566890
2016,Li0-1Ti(PO3)4,mp-752705_Li,mp-752705,mp-1176592
2017,Li0.5-1VSiO4,mp-754643_Li,mp-754643,mp-766923
2018,Li0-1Ti(SiO3)2,mp-757419_Li,mp-766596,mp-757419
2019,Li0-0.5Yb2TiO5,mp-753108_Li,mp-753108,mp-1235098
2020,Li0-1Ti(PO3)4,mp-26409_Li,mp-540258,mp-26409
2021,Li0-1TiP2O7,mp-758218_Li,mp-761010,mp-758218
2022,Li0-1TiP2O7,mp-26629_Li,mp-26630,mp-26629
2023,Li1-2Ti(PO3)5,mp-684059_Li,mp-684059,mp-684066
2024,Li1-3Ti2(PO4)3,mp-757914_Li,mp-1358222,mp-757914
2025,Li0-1P4WO13,mp-758454_Li,mp-766131,mp-758454
2026,Li0-1V(SiO3)2,mp-19043_Li,mp-1265975,mp-19043
2027,Li0-2V(SO4)2,mp-759347_Li,mp-849323,mp-759347
2028,Li0-1Ti(PO3)4,mp-26113_Li,mp-26114,mp-26113
2029,Li0-1TiPO4,mp-25435_Li,mp-25435,mp-504106
2030,Li0-1V3Zn2O8,mp-754080_Li,mp-755946,mp-1280709
2031,Li0-2V4Si4O13,mp-766894_Li,mp-766894,mp-767720
2032,Li0-2V2Si4O11,mp-781020_Li,mp-861633,mp-781020
2033,Li0-1Ti3Zn2O8,mp-29104_Li,mp-29104,mp-1211002
2034,Li2-3Ti6Zn3O16,mp-759849_Li,mp-759849,mp-773081
2035,Li0.5-1VSiO4,mp-752915_Li,mp-762820,mp-766121
2036,Li0.5-1VSiO4,mp-756291_Li,mp-756291,mp-802523
2037,Li2-2.75U(WO5)2,mp-759350_Li,mp-759350,mp-772943
2038,Li1-2TiVO4,mp-757075_Li,mp-769573,mp-757075
2039,Li1-4TiV3O10,mp-754484_Li,mp-756940,mp-754484
2040,Li0.5-1VSiO4,mp-753374_Li,mp-778032,mp-753374
2041,Li0-2Ti3VO8,mp-756455_Li,mp-756455,mp-771076
2042,Li1-3Ti2VO6,mp-752618_Li,mp-752618,mp-867959
2043,Li0-3Ti4VO8,mp-752543_Li,mp-768727,mp-752543
2044,Li0-1V(SiO3)2,mp-753907_Li,mp-753907,mp-757307
2045,Li0-3P3(WO6)2,mp-757951_Li,mp-767435,mp-758687
2046,Li0-9P8W3O29,mp-776468_Li,mp-776468,mp-776590
2047,Li1-5Ti2V3O10,mp-752510_Li,mp-754024,mp-760954
2048,Li0-4Ti3V5O16,mp-776195_Li,mp-776195,mp-777694
2049,Li1-2VSiO5,mp-766036_Li,mp-780114,mp-766036
2050,Li1-2VSiO5,mp-18860_Li,mp-754539,mp-18860
2051,Li0-2V3Si3O10,mp-767778_Li,mp-1101243,mp-767778
2052,Li4-5Ti2V5O12,mp-754301_Li,mp-759236,mp-754301
2053,Li1-3Ti2V3O12,mp-757803_Li,mp-764774,mp-760212
2054,Li1-2TiVO4,mp-752789_Li,mp-772042,mp-756796
2055,Li1-3TiV2O6,mp-752814_Li,mp-849731,mp-1273419
2056,Li2-5TiV3O8,mp-759911_Li,mp-775564,mp-759911
2057,Li2-3TiV3O8,mp-757012_Li,mp-778325,mp-757012
2058,Li0-2TiVO4,mp-755702_Li,mp-1276433,mp-1283290
2059,Li1-3V(Si2O5)3,mp-757761_Li,mp-775301,mp-757761
2060,Li2-3VSi2O7,mp-766120_Li,mp-1177775,mp-766120
2061,Li0-1V(SiO3)2,mp-765346_Li,mp-766689,mp-765346
2062,Li0-5TiV3O8,mp-753058_Li,mp-1317675,mp-753058
2063,Li0-3Ti2(PO4)3,mp-18640_Li,mp-774537,mp-776625
2064,Li1-4Ti3VO8,mp-752665_Li,mp-753531,mp-760347
2065,Li1-3Ti2(PO4)3,mp-25839_Li,mp-25840,mp-25839
2066,Li0-1FeF3,mp-760354_Li,mp-1181398,mp-760354
2067,Li1-4TiV3O8,mp-754709_Li,mp-782720,mp-764005
2068,Li1.33-2TiVO4,mp-753117_Li,mp-753117,mp-759813
2069,Li0-1FeF3,mp-22398_Li,mp-22398,mp-761166
2070,Li1-2TiVO5,mp-755429_Li,mp-756178,mp-755429
2071,Li1-2FeF4,mp-756535_Li,mp-756535,mp-777588
2072,Li1-2FeF4,mp-755299_Li,mp-755299,mp-755356
2073,Li1-2FeF4,mp-776164_Li,mp-776164,mp-849493
2074,Li1-2FeF4,mp-755741_Li,mp-756100,mp-755741
2075,Li4.5-5.88NiO4,mp-771876_Li,mp-775731,mp-850945
2076,Li5-14Co9(P2O7)8,mp-504263_Li,mp-705379,mp-504263
2077,Li0-2CoP2O7,mp-757776_Li,mp-766033,mp-757776
2078,Li0-1.25NiO2,mp-25388_Li,mp-25428,mp-780142
2079,Li0-1Fe(PO3)4,mp-31874_Li,mp-31874,mp-540356
2080,Li0-2CoP2O7,mp-26995_Li,mp-26996,mp-778815
2081,Li0-1CoP2O7,mp-26662_Li,mp-26662,mp-705332
2082,Li2-3VOF5,mp-760326_Li,mp-760326,mp-765358
2083,Li0-2CoP2O7,mp-26515_Li,mp-26646,mp-26515
2084,Li0-2VOF3,mp-757787_Li,mp-760313,mp-757787
2085,Li0-4Co3P4O15,mp-775872_Li,mp-849725,mp-778384
2086,Li1-2VOF3,mp-850895_Li,mp-850913,mp-850895
2087,Li0-5V6O5F19,mp-760314_Li,mp-760314,mp-777288
2088,Li0-2CoP2O7,mp-26456_Li,mp-1244500,mp-31604
2089,Li0-1Fe(PO3)3,mp-26003_Li,mp-724325,mp-26003
2090,Li0-11V6O5F19,mp-780444_Li,mp-780444,mp-849591
2091,Li6-9Co3P8O29,mp-583985_Li,mp-776308,mp-583985
2092,Li0-1TiO2,mp-5670_Li,mp-25262,mp-6944
2093,Li0-6Co5(P2O7)4,mp-504376_Li,mp-704226,mp-504376
2094,Li2-3Fe(PO4)2,mp-762856_Li,mp-762856,mp-772427
2095,Li0-1Fe(PO3)4,mp-26269_Li,mp-26270,mp-26269
2096,Li2-3Fe(PO4)2,mp-26575_Li,mp-26576,mp-26575
2097,Li0-2VOF3,mp-761177_Li,mp-761177,mp-765507
2098,Li1-5Co2(PO4)3,mp-26087_Li,mp-758309,mp-780435
2099,Li0-1Fe(PO3)3,mp-25310_Li,mp-25310,mp-504179
2100,Li2-3Fe(PO4)2,mp-26773_Li,mp-689973,mp-26773
2101,Li0-1Fe(PO3)4,mp-25977_Li,mp-540077,mp-25977
2102,Li2-3Fe(PO4)2,mp-758232_Li,mp-758232,mp-773399
2103,Li7-8VO5F,mp-752889_Li,mp-764775,mp-752889
2104,Li0-1Fe(PO3)4,mp-25961_Li,mp-540072,mp-25961
2105,Li0-2VOF3,mp-752577_Li,mp-760338,mp-767622
2106,Li2-3Fe(PO3)8,mp-26049_Li,mp-694564,mp-26049
2107,Li1-2CoP2O7,mp-26333_Li,mp-705301,mp-26333
2108,Li6-8VO5F,mp-761099_Li,mp-765511,mp-859132
2109,Li1-2CoP2O7,mp-727147_Li,mp-807720,mp-757807
2110,Li0-1Fe(PO3)4,mp-26811_Li,mp-585418,mp-26811
2111,Li1-2CoP2O7,mp-26089_Li,mp-540133,mp-26089
2112,Li0-2Fe(PO3)5,mp-26120_Li,mp-540145,mp-705356
2113,Li1-2CoP2O7,mp-754170_Li,mp-754170,mp-757366
2114,Li0-1Fe(PO3)4,mp-25963_Li,mp-25964,mp-25963
2115,Li0-1CoPO4,mp-26989_Li,mp-689940,mp-26989
2116,Li2-3Fe(PO4)2,mp-26805_Li,mp-697816,mp-26805
2117,Li0-1CoP2O7,mp-1355355_Li,mp-1355355,mp-1355680
2118,Li0-1Fe2P3O13,mp-697808_Li,mp-697819,mp-697808
2119,Li0-1CoPO4,mp-776270_Li,mp-776270,mp-776295
2120,Li0-1CoPO4,mp-753786_Li,mp-766042,mp-757672
2121,Li0-3Fe3(PO4)4,mp-25813_Li,mp-25814,mp-25813
2122,Li0-1CoPO4,mp-26017_Li,mp-540093,mp-26017
2123,Li0-2Fe5(PO4)4,mp-26858_Li,mp-26858,mp-540431
2124,Li0-1CoPO4,mp-27045_Li,mp-27046,mp-27045
2125,Li1-3Fe2(PO4)3,mp-26825_Li,mp-540420,mp-26825
2126,Li0-1CoPO4,mp-26919_Li,mp-689943,mp-757804
2127,Li1-3Fe2(PO4)3,mp-26677_Li,mp-699352,mp-26677
2128,Li0-1CoPO4,mp-757630_Li,mp-766076,mp-757630
2129,Li0-2Fe3(P2O7)2,mp-26985_Li,mp-26986,mp-26985
2130,Li1-3Fe2(PO4)3,mp-1354864_Li,mp-1379362,mp-1354864
2131,Li0-3Fe3(PO4)4,mp-26307_Li,mp-31818,mp-26307
2132,Li1-3Fe2(PO4)3,mp-504385_Li,mp-1101524,mp-504385
2133,Li0-2Fe3(P2O7)2,mp-26860_Li,mp-26860,mp-540433
2134,Li0-1Fe2P3O10,mp-27007_Li,mp-27008,mp-27007
2135,Li0-1CoPO4,mp-849770_Li,mp-849770,mp-1176778
2136,Li0-3Fe3(PO4)4,mp-26077_Li,mp-1101556,mp-26077
2137,Li0-1CoPO4,mp-25953_Li,mp-25954,mp-25953
2138,Li0-1Fe3(P3O10)2,mp-25883_Li,mp-25884,mp-25883
2139,Li0-1CoPO4,mp-26757_Li,mp-540391,mp-758022
2140,Li0-1Fe(SiO3)2,mp-25240_Li,mp-25240,mp-510708
2141,Li0-3Fe3(PO4)4,mp-27027_Li,mp-31896,mp-27027
2142,Li1-2Fe(SiO3)2,mp-753634_Li,mp-777840,mp-753634
2143,Li0-3Fe3(PO4)4,mp-26807_Li,mp-1101553,mp-26807
2144,Li0-1Fe(SiO3)2,mp-19061_Li,mp-25231,mp-19061
2145,Li0.5-1CoPO4,mp-754127_Li,mp-754127,mp-757902
2146,Li2-4Fe(PO4)2,mp-26056_Li,mp-759108,mp-31890
2147,Li1-2FeSiO4,mp-758499_Li,mp-758499,mp-758823
2148,Li0-1CoPO4,mp-753577_Li,mp-753839,mp-758248
2149,Li0-1Fe4(PO4)3,mp-25825_Li,mp-31780,mp-25825
2150,Li0-1CoPO4,mp-772438_Li,mp-777241,mp-772438
2151,Li0-1FeP2O7,mp-757908_Li,mp-1048396,mp-757908
2152,Li0-1CoPO4,mp-26021_Li,mp-704240,mp-26021
2153,Li0-4Fe5(P3O11)2,mp-26471_Li,mp-31872,mp-26471
2154,Li0-1CoPO4,mp-25889_Li,mp-704189,mp-25889
2155,Li0-2Fe(PO3)4,mp-26125_Li,mp-504142,mp-26125
2156,Li1-2Fe2Si2O7,mp-759016_Li,mp-780866,mp-759016
2157,Li0-1Fe(SiO3)2,mp-757570_Li,mp-1253019,mp-1266318
2158,Li0-1FeP2O7,mp-26613_Li,mp-26614,mp-26613
2159,Li0-1CoPO4,mp-18915_Li,mp-504098,mp-1662205
2160,Li0-1Fe2P2O9,mp-1013910_Li,mp-1041062,mp-1013910
2161,Li1-2FeSiO4,mp-758173_Li,mp-764348,mp-759942
2162,Li0-1Fe3P3O13,mp-1013899_Li,mp-1356526,mp-1013899
2163,Li0-1CoPO4,mp-757936_Li,mp-861694,mp-757936
2164,Li0-1FeP2O7,mp-26181_Li,mp-26182,mp-26181
2165,Li0-1FeP2O7,mp-26749_Li,mp-26750,mp-26749
2166,Li1-3Fe(Si2O5)3,mp-765285_Li,mp-775750,mp-765285
2167,Li1-2FeSiO4,mp-758569_Li,mp-759053,mp-759575
2168,Li1-4MnV(PO4)3,mp-768527_Li,mp-768544,mp-768584
2169,Li0-6Fe9(PO4)8,mp-25809_Li,mp-704206,mp-25809
2170,Li0-2Fe3(SiO4)2,mp-759106_Li,mp-850744,mp-759106
2171,Li0-1FeP2O7,mp-31837_Li,mp-540440,mp-31837
2172,Li0-1FeP2O7,mp-26214_Li,mp-26214,mp-1101516
2173,Li0-1FeP2O7,mp-26566_Li,mp-26566,mp-1101512
2174,Li1-1.5FeSiO4,mp-758506_Li,mp-758506,mp-760096
2175,Li0-1CoPO4,mp-758373_Li,mp-1178446,mp-758373
2176,Li1-2FeSiO4,mp-764340_Li,mp-766542,mp-764340
2177,Li1-1.33FeSiO4,mp-758436_Li,mp-758436,mp-1177429
2178,Li2.83-3FeSi2O7,mp-759383_Li,mp-760086,mp-759383
2179,Li1-2FeSiO4,mp-752913_Li,mp-754842,mp-752913
2180,Li1-2FeSiO4,mp-758421_Li,mp-759087,mp-758421
2181,Li7-8Mn(O2F)2,mp-763440_Li,mp-766227,mp-763440
2182,Li0-1Mn2O3F,mp-753835_Li,mp-767610,mp-753835
2183,Li1-2FeSiO4,mp-758574_Li,mp-758574,mp-764346
2184,Li3-5Mn3O5F3,mp-753419_Li,mp-753419,mp-759593
2185,Li1-2FeSiO4,mp-757833_Li,mp-766529,mp-757833
2186,Li0-2FeSiO4,mp-18968_Li,mp-1102363,mp-18968
2187,Li0-1Mn2OF3,mp-754070_Li,mp-754070,mp-756757
2188,Li0-1Mn2OF3,mp-752737_Li,mp-752737,mp-759613
2189,Li0-2Mn4OF8,mp-754014_Li,mp-754014,mp-761138
2190,Li0-1CoPO4,mp-757563_Li,mp-850025,mp-757563
2191,Li2.25-3FeSiO5,mp-759075_Li,mp-759075,mp-764341
2192,Li1-4Mn3(OF3)2,mp-753440_Li,mp-753440,mp-753977
2193,Li1-2FeSiO4,mp-752900_Li,mp-753362,mp-752900
2194,Li0-2Mn3OF6,mp-759176_Li,mp-759176,mp-761162
2195,Li1.5-4Fe2Si3O10,mp-757438_Li,mp-779820,mp-757438
2196,Li0-1Mn5O3F5,mp-752519_Li,mp-752519,mp-763431
2197,Li0-1Mn3(OF3)2,mp-753341_Li,mp-1639489,mp-753341
2198,Li0.5-1.17FeSiO4,mp-758113_Li,mp-758113,mp-1176885
2199,Li0-1Mn2O2F3,mp-753431_Li,mp-753857,mp-1176658
2200,Li0-2Mn3OF6,mp-759714_Li,mp-760051,mp-759714
2201,Li1.5-2FeSiO4,mp-752799_Li,mp-850922,mp-764344
2202,Li0-3Mn5OF11,mp-1342258_Li,mp-1371307,mp-1342258
2203,Li0-1Mn6O5F7,mp-755304_Li,mp-755304,mp-1235315
2204,Li0-3Mn5OF11,mp-799530_Li,mp-883909,mp-799530
2205,Li0-1Mn5O5F,mp-753550_Li,mp-753550,mp-760368
2206,Li0-3Mn5OF11,mp-754023_Li,mp-754178,mp-754023
2207,Li0-1Mn5O3F5,mp-754132_Li,mp-1277673,mp-759115
2208,Li0-1Mn7O7F,mp-753904_Li,mp-753904,mp-764671
2209,Li0-1Mn5O7F,mp-753411_Li,mp-753608,mp-753411
2210,Li3.5-4CoO3,mp-755593_Li,mp-764768,mp-755593
2211,Li2-3MnOF3,mp-753588_Li,mp-1275120,mp-755504
